earn,age,eth,height,height_cm,y,x,x_centered
25000,2,3,67,170.18,10.1266311038503,67,-0.0679886685552447
27000,2,3,61,154.94,10.2035921449865,61,-6.06798866855524
5000,1,3,64,162.56,8.51719319141624,64,-3.06798866855524
70000,2,3,62,157.48,11.1562505210315,62,-5.06798866855524
5000,2,3,63,160.02,8.51719319141624,63,-4.06798866855524
5000,1,3,68,172.72,8.51719319141624,68,0.932011331444755
20000,1,3,64,162.56,9.90348755253613,64,-3.06798866855524
4000,1,3,72,182.88,8.29404964010203,72,4.93201133144476
60000,2,3,64,162.56,11.0020998412042,64,-3.06798866855524
5000,1,3,61,154.94,8.51719319141624,61,-6.06798866855524
30000,2,3,74,187.96,10.3089526606443,74,6.93201133144476
70000,2,3,70,177.8,11.1562505210315,70,2.93201133144476
50000,2,3,71,180.34,10.8197782844103,71,3.93201133144476
44000,2,3,63,160.02,10.6919449129004,63,-4.06798866855524
30000,2,3,64,162.56,10.3089526606443,64,-3.06798866855524
10000,2,3,62,157.48,9.21034037197618,62,-5.06798866855524
23000,2,3,70,177.8,10.0432494949113,70,2.93201133144476
45000,3,3,71,180.34,10.7144177687525,71,3.93201133144476
15000,1,3,71,180.34,9.61580548008435,71,3.93201133144476
17000,1,3,67,170.18,9.74096862303835,67,-0.0679886685552447
30000,1,3,64,162.56,10.3089526606443,64,-3.06798866855524
27500,1,3,67,170.18,10.2219412836547,67,-0.0679886685552447
18000,3,2,62,157.48,9.7981270368783,62,-5.06798866855524
43000,2,1,68,172.72,10.6689553946757,68,0.932011331444755
32000,2,1,62,157.48,10.3734911817819,62,-5.06798866855524
10000,3,1,68,172.72,9.21034037197618,68,0.932011331444755
60000,2,3,74,187.96,11.0020998412042,74,6.93201133144476
21000,3,4,68,172.72,9.95227771670556,68,0.932011331444755
2400,1,3,62,157.48,7.78322401633604,62,-5.06798866855524
1000,1,3,66,167.64,6.90775527898214,66,-1.06798866855524
27000,1,3,68,172.72,10.2035921449865,68,0.932011331444755
6600,1,2,60,152.4,8.79482492801452,60,-7.06798866855524
16000,2,3,68,172.72,9.68034400122192,68,0.932011331444755
90000,1,3,72,182.88,11.4075649493124,72,4.93201133144476
8000,2,3,66,167.64,8.98719682066197,66,-1.06798866855524
20000,1,3,68,172.72,9.90348755253613,68,0.932011331444755
15000,1,3,68,172.72,9.61580548008435,68,0.932011331444755
12000,3,3,69,175.26,9.39266192877014,69,1.93201133144476
24000,2,3,64,162.56,10.0858091093301,64,-3.06798866855524
20000,2,3,65,165.1,9.90348755253613,65,-2.06798866855524
19000,2,3,61,154.94,9.85219425814858,61,-6.06798866855524
10000,2,3,72,182.88,9.21034037197618,72,4.93201133144476
40000,1,3,66,167.64,10.5966347330961,66,-1.06798866855524
25000,3,3,68,172.72,10.1266311038503,68,0.932011331444755
25000,1,3,70,177.8,10.1266311038503,70,2.93201133144476
25000,1,3,71,180.34,10.1266311038503,71,3.93201133144476
19000,3,3,71,180.34,9.85219425814858,71,3.93201133144476
44000,2,3,68,172.72,10.6919449129004,68,0.932011331444755
15000,2,3,60,152.4,9.61580548008435,60,-7.06798866855524
17000,2,3,63,160.02,9.74096862303835,63,-4.06798866855524
24000,3,3,68,172.72,10.0858091093301,68,0.932011331444755
23000,2,3,64,162.56,10.0432494949113,64,-3.06798866855524
65000,2,3,68,172.72,11.0821425488778,68,0.932011331444755
7000,3,3,61,154.94,8.85366542803745,61,-6.06798866855524
40000,3,3,68,172.72,10.5966347330961,68,0.932011331444755
15000,2,3,66,167.64,9.61580548008435,66,-1.06798866855524
20000,1,3,70,177.8,9.90348755253613,70,2.93201133144476
20000,3,3,71,180.34,9.90348755253613,71,3.93201133144476
20000,2,3,65,165.1,9.90348755253613,65,-2.06798866855524
25000,2,3,66,167.64,10.1266311038503,66,-1.06798866855524
49000,2,3,70,177.8,10.7995755770928,70,2.93201133144476
11000,3,3,66,167.64,9.30565055178051,66,-1.06798866855524
16000,2,3,61,154.94,9.68034400122192,61,-6.06798866855524
35000,2,3,72,182.88,10.4631033404715,72,4.93201133144476
125000,2,3,74,187.96,11.7360690162844,74,6.93201133144476
23000,2,3,67,170.18,10.0432494949113,67,-0.0679886685552447
17000,1,3,66,167.64,9.74096862303835,66,-1.06798866855524
27000,2,3,62,157.48,10.2035921449865,62,-5.06798866855524
70000,1,3,72,182.88,11.1562505210315,72,4.93201133144476
35000,2,3,65,165.1,10.4631033404715,65,-2.06798866855524
10000,3,3,60,152.4,9.21034037197618,60,-7.06798866855524
35000,2,3,62,157.48,10.4631033404715,62,-5.06798866855524
15000,2,3,66,167.64,9.61580548008435,66,-1.06798866855524
12000,2,3,64,162.56,9.39266192877014,64,-3.06798866855524
8000,3,3,65,165.1,8.98719682066197,65,-2.06798866855524
35000,3,3,73,185.42,10.4631033404715,73,5.93201133144476
45000,3,3,69,175.26,10.7144177687525,69,1.93201133144476
15000,1,3,64,162.56,9.61580548008435,64,-3.06798866855524
24000,3,3,67,170.18,10.0858091093301,67,-0.0679886685552447
25000,1,3,62,157.48,10.1266311038503,62,-5.06798866855524
25000,3,1,63,160.02,10.1266311038503,63,-4.06798866855524
20000,1,4,67,170.18,9.90348755253613,67,-0.0679886685552447
24000,1,3,68,172.72,10.0858091093301,68,0.932011331444755
44000,2,3,72,182.88,10.6919449129004,72,4.93201133144476
69000,2,3,70,177.8,11.1418617835794,70,2.93201133144476
62000,2,3,70,177.8,11.0348896640272,70,2.93201133144476
32000,1,1,67,170.18,10.3734911817819,67,-0.0679886685552447
20000,1,1,63,160.02,9.90348755253613,63,-4.06798866855524
32000,2,4,66,167.64,10.3734911817819,66,-1.06798866855524
25000,3,3,66,167.64,10.1266311038503,66,-1.06798866855524
170000,2,3,71,180.34,12.0435537160324,71,3.93201133144476
35000,1,3,67,170.18,10.4631033404715,67,-0.0679886685552447
40000,2,1,76,193.04,10.5966347330961,76,8.93201133144476
33000,1,3,69,175.26,10.4042628404486,69,1.93201133144476
18000,1,3,65,165.1,9.7981270368783,65,-2.06798866855524
30000,2,3,62,157.48,10.3089526606443,62,-5.06798866855524
26000,1,3,62,157.48,10.1658518170036,62,-5.06798866855524
5000,1,3,62,157.48,8.51719319141624,62,-5.06798866855524
17000,1,3,61,154.94,9.74096862303835,61,-6.06798866855524
32000,1,3,65,165.1,10.3734911817819,65,-2.06798866855524
15000,1,3,72,182.88,9.61580548008435,72,4.93201133144476
50000,3,3,72,182.88,10.8197782844103,72,4.93201133144476
8000,2,3,64,162.56,8.98719682066197,64,-3.06798866855524
40000,3,3,71,180.34,10.5966347330961,71,3.93201133144476
40000,2,3,72,182.88,10.5966347330961,72,4.93201133144476
32750,1,3,66,167.64,10.3966582410634,66,-1.06798866855524
36000,2,1,65,165.1,10.4912742174382,65,-2.06798866855524
6000,3,3,62,157.48,8.69951474821019,62,-5.06798866855524
12000,1,1,66,167.64,9.39266192877014,66,-1.06798866855524
60000,3,3,67,170.18,11.0020998412042,67,-0.0679886685552447
40000,2,3,64,162.56,10.5966347330961,64,-3.06798866855524
43000,2,3,63,160.02,10.6689553946757,63,-4.06798866855524
45000,1,3,67,170.18,10.7144177687525,67,-0.0679886685552447
6000,2,3,68,172.72,8.69951474821019,68,0.932011331444755
20000,2,1,64,162.56,9.90348755253613,64,-3.06798866855524
17000,1,1,66,167.64,9.74096862303835,66,-1.06798866855524
2000,1,3,65,165.1,7.60090245954208,65,-2.06798866855524
65000,1,3,65,165.1,11.0821425488778,65,-2.06798866855524
50000,2,3,72,182.88,10.8197782844103,72,4.93201133144476
11000,2,3,68,172.72,9.30565055178051,68,0.932011331444755
35000,1,3,74,187.96,10.4631033404715,74,6.93201133144476
27000,1,3,63,160.02,10.2035921449865,63,-4.06798866855524
3500,3,3,64,162.56,8.1605182474775,64,-3.06798866855524
42000,2,3,68,172.72,10.6454248972655,68,0.932011331444755
20000,1,3,67,170.18,9.90348755253613,67,-0.0679886685552447
15000,1,3,67,170.18,9.61580548008435,67,-0.0679886685552447
10000,1,3,73,185.42,9.21034037197618,73,5.93201133144476
17000,1,2,65,165.1,9.74096862303835,65,-2.06798866855524
28000,1,3,77,195.58,10.2399597891573,77,9.93201133144476
15000,1,3,68,172.72,9.61580548008435,68,0.932011331444755
20000,1,3,62,157.48,9.90348755253613,62,-5.06798866855524
20000,1,3,64,162.56,9.90348755253613,64,-3.06798866855524
10500,2,2,67,170.18,9.25913053614561,67,-0.0679886685552447
13000,1,3,70,177.8,9.47270463644367,70,2.93201133144476
10000,3,3,62,157.48,9.21034037197618,62,-5.06798866855524
3000,2,3,63,160.02,8.00636756765025,63,-4.06798866855524
24000,1,3,62,157.48,10.0858091093301,62,-5.06798866855524
17000,2,3,69,175.26,9.74096862303835,69,1.93201133144476
11000,2,3,64,162.56,9.30565055178051,64,-3.06798866855524
32000,2,3,69,175.26,10.3734911817819,69,1.93201133144476
17000,1,3,59,149.86,9.74096862303835,59,-8.06798866855524
3000,2,4,66,167.64,8.00636756765025,66,-1.06798866855524
2100,1,1,62,157.48,7.64969262371151,62,-5.06798866855524
3192,1,1,75,190.5,8.0684029585697,75,7.93201133144476
17000,1,3,63,160.02,9.74096862303835,63,-4.06798866855524
30000,1,3,65,165.1,10.3089526606443,65,-2.06798866855524
15000,1,3,70,177.8,9.61580548008435,70,2.93201133144476
24000,2,3,68,172.72,10.0858091093301,68,0.932011331444755
50000,3,3,69,175.26,10.8197782844103,69,1.93201133144476
50000,3,3,72,182.88,10.8197782844103,72,4.93201133144476
20000,2,3,64,162.56,9.90348755253613,64,-3.06798866855524
30000,3,2,63,160.02,10.3089526606443,63,-4.06798866855524
22000,2,3,73,185.42,9.99879773234045,73,5.93201133144476
27000,1,3,75,190.5,10.2035921449865,75,7.93201133144476
4000,2,3,65,165.1,8.29404964010203,65,-2.06798866855524
17500,1,3,66,167.64,9.76995615991161,66,-1.06798866855524
16500,1,3,66,167.64,9.71111565988867,66,-1.06798866855524
28000,2,3,64,162.56,10.2399597891573,64,-3.06798866855524
52000,3,3,66,167.64,10.8589989975636,66,-1.06798866855524
15000,1,3,64,162.56,9.61580548008435,64,-3.06798866855524
19000,1,3,63,160.02,9.85219425814858,63,-4.06798866855524
27000,1,3,73,185.42,10.2035921449865,73,5.93201133144476
15000,3,3,72,182.88,9.61580548008435,72,4.93201133144476
15000,1,3,72,182.88,9.61580548008435,72,4.93201133144476
14500,3,3,64,162.56,9.58190392840867,64,-3.06798866855524
24000,1,3,64,162.56,10.0858091093301,64,-3.06798866855524
18000,2,3,68,172.72,9.7981270368783,68,0.932011331444755
4000,3,3,69,175.26,8.29404964010203,69,1.93201133144476
700,2,3,60,152.4,6.5510803350434,60,-7.06798866855524
27000,2,3,76,193.04,10.2035921449865,76,8.93201133144476
12000,2,3,72,182.88,9.39266192877014,72,4.93201133144476
22000,2,3,62,157.48,9.99879773234045,62,-5.06798866855524
30000,2,3,62,157.48,10.3089526606443,62,-5.06798866855524
35000,3,3,71,180.34,10.4631033404715,71,3.93201133144476
20000,2,3,74,187.96,9.90348755253613,74,6.93201133144476
32000,1,3,65,165.1,10.3734911817819,65,-2.06798866855524
6000,1,4,63,160.02,8.69951474821019,63,-4.06798866855524
12000,2,3,67,170.18,9.39266192877014,67,-0.0679886685552447
10000,1,3,63,160.02,9.21034037197618,63,-4.06798866855524
1000,1,3,65,165.1,6.90775527898214,65,-2.06798866855524
16000,2,3,65,165.1,9.68034400122192,65,-2.06798866855524
25000,1,3,63,160.02,10.1266311038503,63,-4.06798866855524
25000,1,3,70,177.8,10.1266311038503,70,2.93201133144476
32000,1,3,68,172.72,10.3734911817819,68,0.932011331444755
35000,2,3,67,170.18,10.4631033404715,67,-0.0679886685552447
6000,1,3,65,165.1,8.69951474821019,65,-2.06798866855524
80000,2,3,69,175.26,11.289781913656,69,1.93201133144476
20000,1,3,68,172.72,9.90348755253613,68,0.932011331444755
1000,2,3,66,167.64,6.90775527898214,66,-1.06798866855524
28000,2,2,71,180.34,10.2399597891573,71,3.93201133144476
26000,1,2,64,162.56,10.1658518170036,64,-3.06798866855524
27000,1,3,74,187.96,10.2035921449865,74,6.93201133144476
18000,2,3,62,157.48,9.7981270368783,62,-5.06798866855524
2000,3,3,65,165.1,7.60090245954208,65,-2.06798866855524
6000,2,3,66,167.64,8.69951474821019,66,-1.06798866855524
25000,3,3,67,170.18,10.1266311038503,67,-0.0679886685552447
12000,1,3,73,185.42,9.39266192877014,73,5.93201133144476
12000,3,3,76,193.04,9.39266192877014,76,8.93201133144476
4000,1,1,63,160.02,8.29404964010203,63,-4.06798866855524
26000,2,1,63,160.02,10.1658518170036,63,-4.06798866855524
23000,2,1,70,177.8,10.0432494949113,70,2.93201133144476
21000,1,3,71,180.34,9.95227771670556,71,3.93201133144476
25000,3,3,65,165.1,10.1266311038503,65,-2.06798866855524
4000,2,3,63,160.02,8.29404964010203,63,-4.06798866855524
23900,1,3,64,162.56,10.0816337379196,64,-3.06798866855524
35000,2,3,64,162.56,10.4631033404715,64,-3.06798866855524
26000,1,3,67,170.18,10.1658518170036,67,-0.0679886685552447
25000,2,3,66,167.64,10.1266311038503,66,-1.06798866855524
23500,1,3,68,172.72,10.0647557001323,68,0.932011331444755
12000,1,3,65,165.1,9.39266192877014,65,-2.06798866855524
15000,1,3,67,170.18,9.61580548008435,67,-0.0679886685552447
3000,1,3,73,185.42,8.00636756765025,73,5.93201133144476
15000,1,3,63,160.02,9.61580548008435,63,-4.06798866855524
175000,2,3,71,180.34,12.0725412529057,71,3.93201133144476
1000,1,3,73,185.42,6.90775527898214,73,5.93201133144476
10000,3,3,65,165.1,9.21034037197618,65,-2.06798866855524
20000,2,3,59,149.86,9.90348755253613,59,-8.06798866855524
35000,1,3,70,177.8,10.4631033404715,70,2.93201133144476
40000,1,3,72,182.88,10.5966347330961,72,4.93201133144476
50000,3,3,66,167.64,10.8197782844103,66,-1.06798866855524
1e+05,3,3,70,177.8,11.5129254649702,70,2.93201133144476
35000,1,3,69,175.26,10.4631033404715,69,1.93201133144476
24000,2,3,68,172.72,10.0858091093301,68,0.932011331444755
35000,2,3,74,187.96,10.4631033404715,74,6.93201133144476
30000,3,3,67,170.18,10.3089526606443,67,-0.0679886685552447
5000,2,2,64,162.56,8.51719319141624,64,-3.06798866855524
148000,2,3,67,170.18,11.9049675527463,67,-0.0679886685552447
30000,1,3,70,177.8,10.3089526606443,70,2.93201133144476
6500,1,3,64,162.56,8.77955745588373,64,-3.06798866855524
3000,2,3,62,157.48,8.00636756765025,62,-5.06798866855524
40000,2,3,68,172.72,10.5966347330961,68,0.932011331444755
30000,2,3,72,182.88,10.3089526606443,72,4.93201133144476
14000,2,3,63,160.02,9.5468126085974,63,-4.06798866855524
15000,1,3,69,175.26,9.61580548008435,69,1.93201133144476
26000,2,3,64,162.56,10.1658518170036,64,-3.06798866855524
8000,1,3,71,180.34,8.98719682066197,71,3.93201133144476
24000,1,1,64,162.56,10.0858091093301,64,-3.06798866855524
10000,1,3,61,154.94,9.21034037197618,61,-6.06798866855524
12000,1,3,68,172.72,9.39266192877014,68,0.932011331444755
50000,1,3,68,172.72,10.8197782844103,68,0.932011331444755
23000,1,3,64,162.56,10.0432494949113,64,-3.06798866855524
40000,1,1,66,167.64,10.5966347330961,66,-1.06798866855524
6000,1,1,62,157.48,8.69951474821019,62,-5.06798866855524
5000,1,1,65,165.1,8.51719319141624,65,-2.06798866855524
110000,2,3,66,167.64,11.6082356447746,66,-1.06798866855524
41000,1,2,72,182.88,10.6213273456864,72,4.93201133144476
21000,1,3,70,177.8,9.95227771670556,70,2.93201133144476
4000,1,3,62,157.48,8.29404964010203,62,-5.06798866855524
25000,2,3,71,180.34,10.1266311038503,71,3.93201133144476
30000,2,3,70,177.8,10.3089526606443,70,2.93201133144476
14000,3,3,64,162.56,9.5468126085974,64,-3.06798866855524
6000,2,3,63,160.02,8.69951474821019,63,-4.06798866855524
14000,2,3,65,165.1,9.5468126085974,65,-2.06798866855524
43000,1,3,71,180.34,10.6689553946757,71,3.93201133144476
25000,1,3,62,157.48,10.1266311038503,62,-5.06798866855524
65000,2,3,68,172.72,11.0821425488778,68,0.932011331444755
16000,1,3,76,193.04,9.68034400122192,76,8.93201133144476
20000,2,3,64,162.56,9.90348755253613,64,-3.06798866855524
12000,1,3,66,167.64,9.39266192877014,66,-1.06798866855524
8000,1,3,63,160.02,8.98719682066197,63,-4.06798866855524
16000,1,3,63,160.02,9.68034400122192,63,-4.06798866855524
19000,1,3,70,177.8,9.85219425814858,70,2.93201133144476
21000,2,3,68,172.72,9.95227771670556,68,0.932011331444755
43000,2,3,70,177.8,10.6689553946757,70,2.93201133144476
35000,1,3,69,175.26,10.4631033404715,69,1.93201133144476
21000,2,3,63,160.02,9.95227771670556,63,-4.06798866855524
5800,1,3,65,165.1,8.66561319653451,65,-2.06798866855524
17000,2,3,69,175.26,9.74096862303835,69,1.93201133144476
24000,2,3,68,172.72,10.0858091093301,68,0.932011331444755
11000,1,3,66,167.64,9.30565055178051,66,-1.06798866855524
10000,1,3,65,165.1,9.21034037197618,65,-2.06798866855524
40000,2,3,70,177.8,10.5966347330961,70,2.93201133144476
40000,2,3,70,177.8,10.5966347330961,70,2.93201133144476
24000,1,1,66,167.64,10.0858091093301,66,-1.06798866855524
24000,1,3,68,172.72,10.0858091093301,68,0.932011331444755
20000,1,3,68,172.72,9.90348755253613,68,0.932011331444755
60000,3,3,70,177.8,11.0020998412042,70,2.93201133144476
11000,2,3,65,165.1,9.30565055178051,65,-2.06798866855524
5000,2,3,64,162.56,8.51719319141624,64,-3.06798866855524
27000,1,3,65,165.1,10.2035921449865,65,-2.06798866855524
89000,2,3,77,195.58,11.3963916487143,77,9.93201133144476
40000,1,3,70,177.8,10.5966347330961,70,2.93201133144476
15000,1,3,64,162.56,9.61580548008435,64,-3.06798866855524
1000,1,3,64,162.56,6.90775527898214,64,-3.06798866855524
22000,3,3,64,162.56,9.99879773234045,64,-3.06798866855524
12000,2,3,64,162.56,9.39266192877014,64,-3.06798866855524
22000,1,3,63,160.02,9.99879773234045,63,-4.06798866855524
40000,3,1,58,147.32,10.5966347330961,58,-9.06798866855524
40000,2,3,62,157.48,10.5966347330961,62,-5.06798866855524
35000,3,2,64,162.56,10.4631033404715,64,-3.06798866855524
7000,1,3,64,162.56,8.85366542803745,64,-3.06798866855524
14000,2,3,62,157.48,9.5468126085974,62,-5.06798866855524
15000,3,3,64,162.56,9.61580548008435,64,-3.06798866855524
6000,1,3,66,167.64,8.69951474821019,66,-1.06798866855524
11000,2,1,69,175.26,9.30565055178051,69,1.93201133144476
10000,1,3,64,162.56,9.21034037197618,64,-3.06798866855524
20000,2,3,71,180.34,9.90348755253613,71,3.93201133144476
38000,2,3,68,172.72,10.5453414387085,68,0.932011331444755
29000,3,3,68,172.72,10.2750511089686,68,0.932011331444755
20000,2,3,62,157.48,9.90348755253613,62,-5.06798866855524
8000,3,3,63,160.02,8.98719682066197,63,-4.06798866855524
36000,3,3,69,175.26,10.4912742174382,69,1.93201133144476
1500,2,3,67,170.18,7.3132203870903,67,-0.0679886685552447
42000,1,3,64,162.56,10.6454248972655,64,-3.06798866855524
25000,1,3,70,177.8,10.1266311038503,70,2.93201133144476
13000,1,3,69,175.26,9.47270463644367,69,1.93201133144476
30000,3,1,69,175.26,10.3089526606443,69,1.93201133144476
7000,1,3,69,175.26,8.85366542803745,69,1.93201133144476
31000,2,1,60,152.4,10.3417424834673,60,-7.06798866855524
15000,2,1,66,167.64,9.61580548008435,66,-1.06798866855524
50000,2,3,67,170.18,10.8197782844103,67,-0.0679886685552447
5000,1,3,66,167.64,8.51719319141624,66,-1.06798866855524
600,1,1,70,177.8,6.39692965521615,70,2.93201133144476
14000,3,1,64,162.56,9.5468126085974,64,-3.06798866855524
40000,2,4,60,152.4,10.5966347330961,60,-7.06798866855524
24000,2,3,68,172.72,10.0858091093301,68,0.932011331444755
22000,1,1,73,185.42,9.99879773234045,73,5.93201133144476
20000,2,3,72,182.88,9.90348755253613,72,4.93201133144476
20112,2,3,64,162.56,9.90907193083003,64,-3.06798866855524
41000,2,3,67,170.18,10.6213273456864,67,-0.0679886685552447
13000,3,1,71,180.34,9.47270463644367,71,3.93201133144476
60000,1,3,73,185.42,11.0020998412042,73,5.93201133144476
24000,1,3,70,177.8,10.0858091093301,70,2.93201133144476
38000,2,3,70,177.8,10.5453414387085,70,2.93201133144476
3000,1,3,71,180.34,8.00636756765025,71,3.93201133144476
13000,1,3,66,167.64,9.47270463644367,66,-1.06798866855524
5000,1,3,75,190.5,8.51719319141624,75,7.93201133144476
20000,2,3,60,152.4,9.90348755253613,60,-7.06798866855524
22000,1,3,72,182.88,9.99879773234045,72,4.93201133144476
28000,3,1,75,190.5,10.2399597891573,75,7.93201133144476
22000,2,3,60,152.4,9.99879773234045,60,-7.06798866855524
30000,2,1,73,185.42,10.3089526606443,73,5.93201133144476
30000,1,1,65,165.1,10.3089526606443,65,-2.06798866855524
30000,1,3,67,170.18,10.3089526606443,67,-0.0679886685552447
26000,2,3,69,175.26,10.1658518170036,69,1.93201133144476
22000,1,3,64,162.56,9.99879773234045,64,-3.06798866855524
25000,1,3,70,177.8,10.1266311038503,70,2.93201133144476
11000,1,3,68,172.72,9.30565055178051,68,0.932011331444755
13000,3,3,62,157.48,9.47270463644367,62,-5.06798866855524
10000,2,3,64,162.56,9.21034037197618,64,-3.06798866855524
12000,2,3,68,172.72,9.39266192877014,68,0.932011331444755
7000,3,3,64,162.56,8.85366542803745,64,-3.06798866855524
57000,2,3,73,185.42,10.9508065468167,73,5.93201133144476
36000,2,3,73,185.42,10.4912742174382,73,5.93201133144476
29000,1,2,69,175.26,10.2750511089686,69,1.93201133144476
8000,1,3,68,172.72,8.98719682066197,68,0.932011331444755
3000,1,1,71,180.34,8.00636756765025,71,3.93201133144476
20000,2,3,66,167.64,9.90348755253613,66,-1.06798866855524
